(0, [24, 'Luca', 'male', 'Stolnici'])
(7609, [19, 'Gelu', 'male', 'Parghel'])
(7610, [23, 'Adin', 'male', 'Nicoară'])
(7611, [53, 'Melania', 'female', 'David'])
(7612, [54, 'Grațiana', 'female', 'Drumur'])
(7613, [25, 'Aleš', 'male', 'Groșescu'])
(7614, [74, 'Zenovia', 'female', 'Tămaș'])
(7615, [22, 'Sladžan', 'male', 'Șerb'])
(7616, [27, 'Dana', 'female', 'Honcescu'])
(7617, [43, 'Octav', 'male', 'Hrușcă'])
(7618, [23, 'Rozalia', 'female', 'Hodorogea'])
(7619, [22, 'Marta', 'female', 'Kapić'])
(7620, [18, 'Lidia', 'female', 'Picior'])
(7621, [25, 'Nicu', 'male', 'Dragoș'])
(7622, [18, 'Sabin', 'male', 'Macovei'])
(7623, [34, 'Ana', 'female', 'Mailat'])
(7624, [18, 'Zenobia', 'female', 'Hrovat'])
(7625, [26, 'Elisabeta', 'female', 'Matković'])
(7626, [68, 'Emil', 'male', 'Enache'])
(7627, [47, 'Leopoldina', 'female', 'David'])
(7628, [29, 'Laurențiu', 'male', 'Varo'])
(7629, [19, 'Maximilian', 'male', 'Stănculescu'])
(7630, [21, 'Vesna', 'female', 'Băsescu'])
(7631, [46, 'Elvira', 'female', 'Călinescu'])
(7632, [21, 'Coralia', 'female', 'Bodescu'])
(7633, [46, 'Anamaria', 'female', 'Pogor'])
(7634, [24, 'Ileana', 'female', 'Rîpă'])
(7635, [25, 'Amra', 'female', 'Barbu'])
(7636, [56, 'Olivia', 'female', 'Pârvulescu'])
(7637, [26, 'Marcel', 'male', 'Buzoianu'])
(7638, [21, 'Relu', 'male', 'Cupșa'])
(7639, [19, 'Teodora', 'female', 'Pașcu'])
(7640, [27, 'Frančiška', 'female', 'Myftiu'])
(7641, [21, 'Viviana', 'female', 'Șerbu'])
(7642, [57, 'Olimpiu', 'male', 'Botescu'])
(7643, [43, 'Daniel', 'male', 'Amânar'])
(7644, [20, 'Sorin', 'male', 'Udrea'])
(7645, [18, 'Ducu', 'male', 'Orleanu'])
(7646, [44, 'Octav', 'male', 'Dobroiu'])
(7647, [41, 'Amelia', 'female', 'Gudelj'])
(7648, [24, 'Viorica', 'female', 'Baku'])
(7649, [25, 'Matilda', 'female', 'Nišić'])
(7650, [23, 'Caius', 'male', 'Neacșu'])
(7651, [21, 'Maxim', 'male', 'Osmani'])
(7652, [30, 'Raluca', 'female', 'Varo'])
(7653, [24, 'Teodosia', 'female', 'Cupșa'])
(7654, [34, 'Ieremia', 'male', 'Calotescu'])
(7655, [32, 'Anghel', 'male', 'Nišić'])
(7656, [21, 'Olimpia', 'female', 'Racoveanu'])
(7657, [21, 'Marina', 'female', 'Șerb'])
(7658, [27, 'Aida', 'female', 'Silaș'])
(7659, [32, 'Ludmila', 'female', 'Pașcanu'])
(7660, [60, 'Anton', 'male', 'Iaru'])
(7661, [18, 'Salomea', 'female', ':azu'])
(7662, [19, 'Florian', 'male', 'Miclea'])
(7663, [24, 'Jenel', 'male', 'Stănculescu'])
(7664, [21, 'Mirjana', 'female', 'Muratović'])
(7665, [26, 'Lana', 'female', 'Kastelic'])
(7666, [38, 'Cecilia', 'female', 'Kodra'])
(7667, [63, 'Emanoil', 'male', 'Adoc'])
(7668, [22, 'Agnos', 'male', 'Myftiu'])
(7669, [23, 'Giorgian', 'male', 'Rakić'])
(7670, [25, 'Despina', 'female', 'Văcăroiu'])
(7671, [25, 'Eva', 'female', 'Covaci'])
(7672, [24, 'Andra', 'female', 'Someșan'])
(7673, [28, 'Dina', 'female', 'Esinencu'])
(7674, [22, 'Horea', 'male', 'Kovač'])
(7675, [30, 'Patricia', 'female', 'Căciulescu'])
(7676, [19, 'Astrid', 'female', 'Ceaușescu'])
(7677, [20, 'Aida', 'female', 'Pădurețu'])
(7678, [24, 'Pamfil', 'male', 'Parghel'])
(7679, [43, 'Ilarie', 'male', 'Văleanu'])
(7680, [24, 'Bojan', 'male', 'Corvin'])
(7681, [30, 'Eftimie', 'male', 'Andrieș'])
(7682, [43, 'Florina', 'female', 'Čejvan'])
(7683, [91, 'Iustin', 'male', 'Sabău'])
(7684, [23, 'Dragan', 'male', 'Bercea'])
(7685, [18, 'Branko', 'male', 'Gojdu'])
(7686, [30, 'Atena', 'female', 'Neacșu'])
(7687, [64, 'Azema', 'female', 'Almașanu'])
(7688, [27, 'Eusebia', 'female', 'Florea'])
(7689, [41, 'Nae', 'male', 'Besoiu'])
(7690, [24, 'Gheorghiță', 'male', 'Nišić'])
(7691, [25, 'Sabin', 'male', 'Alifantis'])
(7692, [49, 'Petruț', 'male', 'Ispas'])
(7693, [35, 'Petar', 'male', 'Goian'])
(7694, [18, 'Alexantra', 'female', 'Pușcaș'])
(7695, [21, 'Gabriel', 'male', 'Păunescu'])
(7696, [22, 'Matei', 'male', 'Koroman'])
(7697, [19, 'Tiberiu', 'male', 'Zane'])
(7698, [44, 'Octavian', 'male', 'Topor'])
(7699, [34, 'Anuța', 'female', 'Iordăchescu'])
(7700, [31, 'Constantina', 'female', 'Andoni'])
(7701, [24, 'Sidorela', 'female', 'Burada'])
(7702, [54, 'Ilinca', 'female', 'Onciu'])
(7703, [45, 'Claudiu', 'male', 'Rusca'])
(7704, [54, 'Laurențiu', 'male', 'Loghin'])
(7705, [62, 'Georgian', 'male', 'Božič'])
(7706, [31, 'Teofil', 'male', 'Lupea'])
(7707, [99, 'Vanja', 'male', 'Botescu'])
(7708, [23, 'Iulia', 'female', 'Hoxha'])
(7709, [30, 'Gicu', 'male', 'Mocioni'])
(7710, [41, 'Lorelei', 'female', 'Demirović'])
(7711, [36, 'Erion', 'male', 'Naghi'])
(7712, [61, 'Gică', 'male', 'Dinicu'])
(7713, [29, 'Aron', 'male', 'Soltan'])
(7714, [26, 'Sonja', 'female', 'Kovačič'])
(7715, [24, 'Flavio', 'male', 'Turković'])
(7716, [40, 'Petruța', 'female', 'Hurezeanu'])
(7717, [59, 'Asmir', 'male', 'Kos'])
(7718, [37, 'Ioan', 'male', 'Călinescu'])
(7719, [18, 'Ana', 'female', 'Agaparian'])
(7720, [29, 'Adelin', 'male', 'Căianu'])
(7721, [20, 'Marinela', 'female', 'Mandić'])
(7722, [58, 'Jasna', 'female', 'Frențiu'])
(7723, [45, 'Dragoș', 'male', 'Moța'])
(7724, [56, 'Dorina', 'female', 'Cardaș'])
(7725, [19, 'Mărioara', 'female', 'Manciulea'])
(7726, [63, 'Marijo', 'male', 'Brahimi'])
(7727, [21, 'Martina', 'female', 'Lovinescu'])
(7728, [29, 'Entela', 'female', 'Xhafa'])
(7729, [39, 'Urška', 'female', 'Țenescu'])
(7730, [46, 'Tina', 'female', 'Brediceanu'])
(7731, [23, 'Adrian', 'male', 'Coandă'])
(7732, [26, 'Tania', 'female', 'Iepureanu'])
(7733, [34, 'Alberta', 'female', 'Manea'])
(7734, [33, 'Clara', 'female', 'Goma'])
(7735, [30, 'Nechifor', 'male', 'Baciu'])
(7736, [64, 'Narcisa', 'female', 'Klemenčič'])
(7737, [61, 'Hajro', 'male', 'Holda'])
(7738, [20, 'Octav', 'male', 'Bodescu'])
(7739, [19, 'Petar', 'male', 'Râpeanu'])
(7740, [37, 'Cornelia', 'female', 'Malcoci'])
(7741, [43, 'Radu', 'male', 'Novak'])
(7742, [42, 'Haralamb', 'male', 'Bodiul'])
(7743, [27, 'Iuliana', 'female', 'Bîrlădeanu'])
(7744, [23, 'Mara', 'female', 'Drăgulescu'])
(7745, [36, 'Marta', 'female', 'Almaș'])
(7746, [45, 'Măriuca', 'female', 'Ivănescu'])
(7747, [84, 'Ludovic', 'male', 'Videanu'])
(7748, [44, 'Daiana', 'female', 'Sechelariu'])
(7749, [27, 'Mehmed', 'male', 'Căianu'])
(7750, [43, 'Aurica', 'female', 'Coteanu'])
(7751, [80, 'Antim', 'male', 'Božič'])
(7752, [42, 'Timea', 'female', 'Grecu'])
(7753, [18, 'Simi', 'male', 'Lăzăreanu'])
(7754, [19, 'Memsudin', 'male', 'Baljić'])
(7755, [26, 'Barbu', 'male', 'Lupu'])
(7756, [18, 'Denis', 'male', 'Isopescu'])
(7757, [18, 'Daniela', 'female', 'Văleanu'])
(7758, [75, 'Ljiljana', 'female', 'Săceanu'])
(7759, [29, 'Ecaterina', 'female', 'Cîndea'])
(7760, [28, 'Caterina', 'female', 'Nicolau'])
(7761, [32, 'Tarik', 'male', 'Macovei'])
(7762, [20, 'Adelin', 'male', 'Grecescu'])
(7763, [46, 'Ljiljana', 'female', 'Sušić'])
(7764, [21, 'Silviana', 'female', 'Demirović'])
(7765, [19, 'Crin', 'male', 'Miculescu'])
(7766, [22, 'Bisera', 'female', 'Baghiu'])
(7767, [35, 'Aneta', 'female', 'Isopescu'])
(7768, [29, 'Petronela', 'female', 'Maican'])
(7769, [24, 'Beniamin', 'male', 'Bonciu'])
(7770, [32, 'Ines', 'female', 'Laurian'])
(7771, [18, 'Leopoldina', 'female', 'Murgeanu'])
(7772, [18, 'Bănel', 'male', 'Papahagi'])
(7773, [19, 'Ilona', 'female', 'Bîrlădeanu'])
(7774, [53, 'Șerban', 'male', 'Frunda'])
(7775, [19, 'Norman', 'male', 'Celan'])
(7776, [47, 'Valter', 'male', 'Baljić'])
(7777, [21, 'Ariadna', 'female', 'Bălan'])
(7778, [34, 'Eugen', 'male', 'Maican'])
(7779, [33, 'Sabin', 'male', 'Brediceanu'])
(7780, [18, 'Virginia', 'female', 'Nottara'])
(7781, [40, 'Lică', 'male', 'Manciulea'])
(7782, [20, 'Carol', 'male', 'Xhafa'])
(7783, [20, 'Dumitru', 'male', 'Cernat'])
(7784, [28, 'Cătălin', 'male', 'Geaorgescu'])
(7785, [42, 'Luiza', 'female', 'Salatić'])
(7786, [19, 'Biljana', 'female', 'Braghiș'])
(7787, [61, 'Simi', 'male', 'Hadžić'])
(7788, [35, 'Bisera', 'female', 'Onciu'])
(7789, [21, 'Milla', 'female', 'Bodiul'])
(7790, [18, 'Jure', 'male', 'Tutoveanu'])
(7791, [59, 'Fabia', 'female', 'Păcurariu'])
(7792, [33, 'Rebeca', 'female', 'Ghideanu'])
(7793, [22, 'Mirjana', 'female', 'Kovač'])
(7794, [23, 'Gherghina', 'female', 'Catargi'])
(7795, [38, 'Sara', 'female', 'Ciorbea'])
(7796, [28, 'Simona', 'female', 'Jebeleanu'])
(7797, [31, 'Azra', 'female', 'Mešić'])
(7798, [27, 'Valeria', 'female', 'Ciocârlan'])
(7799, [22, 'Esned', 'male', 'Todoran'])
(7800, [19, 'Izet', 'male', 'Irimescu'])
(7801, [34, 'Ajla', 'female', 'Cernat'])
(7802, [46, 'Suzana', 'female', 'Medved'])
(7803, [43, 'Dorinel', 'male', 'Cămătaru'])
(7804, [23, 'Speranța', 'female', 'Arnautović'])
(7805, [48, 'Nicuță', 'male', 'Cîndea'])
(7806, [34, 'Martin', 'male', 'Demetrescu'])
(7807, [29, 'Floriana', 'female', 'Caramitru'])
(7808, [19, 'Sara', 'female', 'Nišić'])
(7809, [39, 'Veta', 'female', 'Bălan'])
(7810, [28, 'Zara', 'female', 'Bârcă'])
(7811, [40, 'Eleonora', 'female', 'Barna'])
(7812, [27, 'Marian', 'male', 'Dobrescu'])
(7813, [46, 'Tatiana', 'female', 'Anghelescu'])
(7814, [28, 'Veronica', 'female', 'Avramescu'])
(7815, [33, 'Clara', 'female', 'Zupanc'])
(7816, [43, 'Dacian', 'male', 'Buzoianu'])
(7817, [40, 'Simona', 'female', 'Gruia'])
(7818, [24, 'Safet', 'male', 'Hrovat'])
(7819, [34, 'Alban', 'male', ':azu'])
(7820, [24, 'Elma', 'female', 'Mărginean'])
(7821, [58, 'Ligia', 'female', 'Tomoioagă'])
(7822, [24, 'Iustinian', 'male', 'Vâlcu'])
(7823, [21, 'Elodia', 'female', 'Goian'])
(7824, [27, 'Viviana', 'female', 'Țîrle'])
(7825, [25, 'Adis', 'male', 'Țepeneag'])
(7826, [22, 'Gicu', 'male', 'Frențiu'])
(7827, [20, 'Almir', 'male', 'Koroman'])
(7828, [20, 'Matej', 'male', 'Odobescu'])
(7829, [21, 'Caterina', 'female', 'Olănescu'])
(7830, [40, 'Ramona', 'female', 'Zurkić'])
(7831, [19, 'Iridenta', 'female', 'Prifti'])
(7832, [48, 'Mircea', 'male', 'Ivașcu'])
(7833, [23, 'Željko', 'male', 'Mailat'])
(7834, [51, 'Casanda', 'female', 'Jebeleanu'])
(7835, [33, 'Arnela', 'female', 'Breban'])
(7836, [18, 'Carina', 'female', 'Loghin'])
(7837, [27, 'Iustina', 'female', 'Mutapčić'])
(7838, [28, 'Viorica', 'female', 'Gruia'])
(7839, [20, 'Almir', 'male', 'Koren'])
(7840, [21, 'Iacob', 'male', 'Păunescu'])
(7841, [24, 'Lidia', 'female', 'Enache'])
(7842, [34, 'Alexandrina', 'female', 'Petruș'])
(7843, [23, 'Ladislau', 'male', 'Lascu'])
(7844, [45, 'Marcel', 'male', 'Nicoară'])
(7845, [35, 'Dino', 'male', 'Sandu'])
(7846, [93, 'Stancu', 'male', 'Bratu'])
(7847, [21, 'Vanesa', 'female', 'Averescu'])
(7848, [27, 'Suzana', 'female', 'Miclea'])
(7849, [24, 'Tarik', 'male', 'Firulescu'])
(7850, [42, 'Severina', 'female', 'Bîrlădeanu'])
(7851, [35, 'Eric', 'male', 'Goma'])
(7852, [24, 'Clara', 'female', 'Pădurar'])
(7853, [19, 'Ivana', 'female', 'Bogos'])
(7854, [31, 'Franjo', 'male', 'Nicolau'])
(7855, [28, 'Florența', 'female', 'Păcurariu'])
(7856, [28, 'Ștefan', 'male', 'Demirović'])
(7857, [69, 'Niculiță', 'male', 'Velescu'])
(7858, [20, 'Mitja', 'male', 'Socolescu'])
(7859, [33, 'Simi', 'male', 'Gudelj'])
(7860, [64, 'Panait', 'male', 'Călina'])
(7861, [35, 'Henrieta', 'female', 'Timofti'])
(7862, [21, 'Finka', 'female', 'Timofti'])
(7863, [22, 'Amza', 'male', 'Tatomirescu'])
(7864, [25, 'Dejan', 'male', 'Almășan'])
(7865, [31, 'Petar', 'male', 'Frențiu'])
(7866, [19, 'Mateja', 'female', 'Doicaru'])
(7867, [22, 'Anemona', 'female', 'Enache'])
(7868, [25, 'Axinte', 'male', 'Tomoioagă'])
(7869, [24, 'Ionelia', 'female', 'Hoban'])
(7870, [29, 'Florența', 'female', 'Pădurean'])
(7871, [63, 'Amanda', 'female', 'Picior'])
(7872, [75, 'Armela', 'female', 'Văduva'])
(7873, [38, 'Zamfira', 'female', 'Manciulea'])
(7874, [26, 'Tudosia', 'female', 'Manicatide'])
(7875, [44, 'Aristița', 'female', 'Hristu'])
(7876, [36, 'Greis', 'female', 'Iordache'])
(7877, [41, 'Nicoleta', 'female', 'Irimescu'])
(7878, [18, 'Majda', 'female', 'Ardelean'])
(7879, [20, 'Niculina', 'female', 'Stoenescu'])
(7880, [34, 'Stanislav', 'male', 'Giulian'])
(7881, [30, 'Vlad', 'male', 'Cîndea'])
(7882, [19, 'Xenia', 'female', 'Vernescu'])
(7883, [41, 'Bisera', 'female', 'Pleșa'])
(7884, [27, 'Livia', 'female', 'Stoenescu'])
(7885, [43, 'Ofelia', 'female', 'Bercea'])
(7886, [34, 'Lorelei', 'female', 'Drăgulescu'])
(7887, [57, 'Silvana', 'female', 'Chindriș'])
(7888, [38, 'Mioara', 'female', 'Pițurcă'])
(7889, [31, 'Ana', 'female', 'Gliga'])
(7890, [25, 'Silviu', 'male', 'Nițescu'])
(7891, [20, 'Boris', 'male', 'Andreoiu'])
(7892, [57, 'Genci', 'male', 'Tomoioagă'])
(7893, [79, 'Natalia', 'female', 'Agaparian'])
(7894, [95, 'Cezara', 'female', 'Giurescu'])
(7895, [18, 'Asja', 'female', 'Huidu'])
(7896, [50, 'Mugur', 'male', 'Kotnik'])
(7897, [21, 'Renata', 'female', 'Bozga'])
(7898, [18, 'Omar', 'male', 'Lotru'])
(7899, [22, 'Pamela', 'female', 'Becali'])
(7900, [63, 'Sabrina', 'female', 'Lup'])
(7901, [46, 'Ludmila', 'female', 'Sidran'])
(7902, [18, 'Valeria', 'female', 'Joldea'])
(7903, [35, 'Ana', 'female', 'Dobrin'])
(7904, [64, 'Edmond', 'male', 'Sandu'])
(7905, [22, 'Augustin', 'male', 'Murgescu'])
(7906, [40, 'Casiana', 'female', 'Parghel'])
(7907, [32, 'Andreea', 'female', 'Afrom'])
(7908, [41, 'Mihai', 'male', 'Văleanu'])
(7909, [27, 'Tinca', 'female', 'Tudan'])
(7910, [43, 'Eva', 'female', 'Romanescu'])
(7911, [30, 'Dina', 'female', 'Brătianu'])
(7912, [63, 'Floarea', 'female', 'Tomoioagă'])
(7913, [18, 'Casanda', 'female', 'Geaorgescu'])
(7914, [22, 'Jenel', 'male', 'Negoiță'])
(7915, [24, 'Anica', 'female', 'Cățoiu'])
(7916, [32, 'Roxelana', 'female', 'Herlea'])
(7917, [19, 'Camil', 'male', 'Murgescu'])
(7918, [44, 'Boris', 'male', 'Arnăutu'])
(7919, [21, 'Cazimir', 'male', 'Brahimi'])
(7920, [18, 'Blaž', 'male', 'Cornescu'])
(7921, [33, 'Severin', 'male', 'Vîlcu'])
(7922, [28, 'Jure', 'male', 'Miclea'])
(7923, [27, 'Bekir', 'male', 'Tapalagă'])
(7924, [21, 'Fabia', 'female', 'Bogdani'])
(7925, [30, 'Admir', 'male', 'Racoveanu'])
(7926, [43, 'Alberta', 'female', 'Sabău'])
(7927, [19, 'Dina', 'female', 'Chira'])
(7928, [23, 'Marga', 'female', 'Petrič'])
(7929, [43, 'Tincuța', 'female', 'Proca'])
(7930, [48, 'Boris', 'male', 'Ekmečić'])
(7931, [61, 'Ciprian', 'male', 'Cămătaru'])
(7932, [20, 'Marina', 'female', 'Lepădatu'])
(7933, [64, 'Fabia', 'female', 'Văduva'])
(7934, [96, 'Evelina', 'female', 'Slaivici'])
(7935, [36, 'Marina', 'female', 'Goian'])
(7936, [41, 'Besa', 'female', 'Čejvan'])
(7937, [19, 'Laurențiu', 'male', 'Varo'])
(7938, [18, 'Ghenadie', 'male', 'Loghin'])
(7939, [29, 'Theodor', 'male', 'Rusu'])
(7940, [21, 'Gianina', 'female', 'Cucu'])
(7941, [19, 'Fahir', 'male', 'Argeșanu'])
(7942, [23, 'Lăcrămioara', 'female', 'Ciorioianu'])
(7943, [23, 'Anila', 'female', 'Gjoni'])
(7944, [27, 'Luka', 'male', 'Velescu'])
(7945, [44, 'Anto', 'male', 'Ghinea'])
(7946, [18, 'Niculina', 'female', 'Mărginean'])
(7947, [18, 'Teofil', 'male', 'Drăghici'])
(7948, [27, 'Codruț', 'male', 'Popovici'])
(7949, [19, 'Lidia', 'female', 'Zane'])
(7950, [19, 'Olivia', 'female', 'Laurian'])
(7951, [36, 'Adrijan', 'male', 'Pârvulescu'])
(7952, [75, 'Lazăr', 'male', 'Varo'])
(7953, [21, 'Nejc', 'male', 'Mușat'])
(7954, [28, 'Geta', 'female', 'Lascu'])
(7955, [64, 'Luca', 'male', 'Tăbăraș'])
(7956, [32, 'Martina', 'female', 'Moțoc'])
(7957, [59, 'Dinka', 'female', 'Predoiu'])
(7958, [38, 'Anaida', 'female', 'Tudorache'])
(7959, [40, 'Daniel', 'male', 'Someșan'])
(7960, [76, 'Maxim', 'male', 'Videanu'])
(7961, [40, 'Mateo', 'male', 'Bratu'])
(7962, [20, 'Hakija', 'male', 'Ceaușescu'])
(7963, [60, 'Marko', 'male', 'Săceanu'])
(7964, [31, 'Diana', 'female', 'Argeșanu'])
(7965, [58, 'Pamfil', 'male', 'Baragadiru'])
(7966, [21, 'Adam', 'male', 'Kolar'])
(7967, [97, 'Marija', 'female', 'Cioabă'])
(7968, [60, 'Pavel', 'male', 'Gherghel'])
(7969, [21, 'Ivan', 'male', 'Vianu'])
(7970, [64, 'Marija', 'female', 'Brașoveanu'])
(7971, [29, 'Horia', 'male', 'Bogza'])
(7972, [34, 'Teodosia', 'female', 'Sătmărean'])
(7973, [45, 'Sorina', 'female', 'Lipă'])
(7974, [43, 'Sead', 'male', 'Velescu'])
(7975, [20, 'Midhat', 'male', 'Urziceanu'])
(7976, [27, 'Răzvan', 'male', 'Bogza'])
(7977, [39, 'Ioanina', 'female', 'Naghi'])
(7978, [74, 'Bartolomeu', 'male', 'Trifan'])
(7979, [19, 'Filofteia', 'female', 'Caraciobanu'])
(7980, [80, 'Magdalena', 'female', 'Shyti'])
(7981, [86, 'Adnan', 'male', 'Bălan'])
(7982, [41, 'Leopoldina', 'female', 'Cocea'])
(7983, [22, 'Iridenta', 'female', 'Bešlagić'])
(7984, [19, 'Melania', 'female', 'Baragadiru'])
(7985, [23, 'Grigore', 'male', 'Rozman'])
(7986, [37, 'Barbara', 'female', 'Noica'])
(7987, [37, 'Dumitrana', 'female', 'Macovei'])
(7988, [34, 'Katja', 'female', 'Naghi'])
(7989, [63, 'Mirza', 'male', 'Nicolau'])
(7990, [62, 'Ibro', 'male', 'Iaru'])
(7991, [19, 'Severin', 'male', 'Koren'])
(7992, [62, 'Astrid', 'female', 'Chira'])
(7993, [36, 'Eusațiu', 'male', 'Carafoli'])
(7994, [54, 'Xenia', 'female', 'Eiade'])
(7995, [39, 'Viviana', 'female', 'Zuhrić'])
(7996, [26, 'Lavinia', 'female', 'Soltan'])
(7997, [25, 'Florina', 'female', 'Rusca'])
(7998, [20, 'Teona', 'female', 'Muscalu'])
(7999, [45, 'Mithat', 'male', 'Poenaru'])
(8000, [20, 'Enrik', 'male', 'Cioran'])
(8001, [23, 'Constanța', 'female', 'Bešlagić'])
(8002, [21, 'Eva', 'female', 'Sîrghie'])
(8003, [22, 'Valentina', 'female', 'Butnariu'])
(8004, [26, 'Paulina', 'female', 'Bușilă'])
(8005, [27, 'Marijo', 'male', 'Breban'])
(8006, [20, 'Lentin', 'male', 'Burileanu'])
(8007, [19, 'Ilona', 'female', 'Silaș'])
(8008, [18, 'Costache', 'male', 'Stoenescu'])
(8009, [42, 'Ana', 'female', 'Pușcariu'])
(8010, [25, 'Ivona', 'female', 'Zuhrić'])
(8011, [25, 'Laurenția', 'female', 'Bodescu'])
(8012, [18, 'Janez', 'male', 'Albu'])
(8013, [21, 'Loredana', 'female', 'Novak'])
(8014, [25, 'Cazimir', 'male', 'Averescu'])
(8015, [62, 'Fadil', 'male', 'Movilă'])
(8016, [34, 'Valeria', 'female', 'Eiade'])
(8017, [88, 'Leontina', 'female', 'Enache'])
(8018, [30, 'Mara', 'female', 'Sassu'])
(8019, [19, 'Anamaria', 'female', 'Săulescu'])
(8020, [26, 'Marijana', 'female', 'Goga'])
(8021, [21, 'Crina', 'female', 'Vidmar'])
(8022, [20, 'Smaranda', 'female', 'Pârvu'])
(8023, [36, 'Finka', 'female', 'Amânar'])
(8024, [39, 'Eremia', 'male', 'Halippa'])
(8025, [18, 'Livia', 'female', 'Meleșcanu'])
(8026, [37, 'Gențiana', 'female', 'Naghi'])
(8027, [30, 'Brândușa', 'female', 'Sîrghie'])
(8028, [18, 'Benjamin', 'male', 'Catargi'])
(8029, [82, 'Hortensia', 'female', 'Bercea'])
(8030, [45, 'Endri', 'male', 'Caranica'])
(8031, [29, 'Milan', 'male', 'Tămaș'])
(8032, [27, 'Aglaia', 'female', 'Divjak'])
(8033, [27, 'Ofelia', 'female', 'Muratović'])
(8034, [22, 'Frederic', 'male', 'Kos'])
(8035, [19, 'Iulian', 'male', 'Xhafa'])
(8036, [35, 'Mitică', 'male', 'Radovanu'])
(8037, [21, 'Vasilică', 'male', 'Frențiu'])
(8038, [20, 'Valentin', 'male', 'Orleanu'])
(8039, [19, 'Otilia', 'female', 'Sadoveanu'])
(8040, [30, 'Ovidiu', 'male', 'Preda'])
(8041, [19, 'Violeta', 'female', 'Sîrghie'])
(8042, [93, 'Mujo', 'male', 'Lupu'])
(8043, [45, 'Belmina', 'female', 'Mumu'])
(8044, [31, 'Ferida', 'female', 'Kastelic'])
(8045, [33, 'Salomea', 'female', 'Mocioni'])
(8046, [35, 'Arnela', 'female', 'Chindriș'])
(8047, [54, 'Zenobia', 'female', 'Baljić'])
(8048, [25, 'Gazmir', 'male', 'Cioacă'])
(8049, [23, 'Achim', 'male', 'Șerbănescu'])
(8050, [75, 'Demetra', 'female', 'Drăghici'])
(8051, [91, 'Monica', 'female', 'Sušić'])
(8052, [36, 'Ligia', 'female', 'Lobonț'])
(8053, [24, 'Alistar', 'male', 'Ștefănescu'])
(8054, [40, 'Dino', 'male', 'Macri'])
(8055, [23, 'Lucian', 'male', 'Dinicu'])
(8056, [21, 'Adrijana', 'female', 'Pușcaș'])
(8057, [21, 'Tamara', 'female', 'Drumur'])
(8058, [21, 'Lara', 'female', 'Rotariu'])
(8059, [44, 'Noel', 'male', 'Bujor'])
(8060, [98, 'Nedim', 'male', 'Zupan'])
(8061, [46, 'Luciana', 'female', 'Enescu'])
(8062, [20, 'Cătălina', 'female', 'Kodra'])
(8063, [21, 'Ștefan', 'male', 'Kavčič'])
(8064, [21, 'Letiția', 'female', 'Cioran'])
(8065, [52, 'Irina', 'female', 'Paleru'])
(8066, [43, 'Marin', 'male', 'Cioran'])
(8067, [81, 'Eugenia', 'female', 'Finiti'])
(8068, [55, 'Antim', 'male', 'Alečković'])
(8069, [18, 'Tudor', 'male', 'Topor'])
(8070, [20, 'Biljana', 'female', 'Păunescu'])
(8071, [20, 'Armina', 'female', 'Danciu'])
(8072, [18, 'Simona', 'female', 'Udrea'])
(8073, [21, 'Panait', 'male', 'Padurariu'])
(8074, [51, 'Enes', 'male', 'Bodescu'])
(8075, [27, 'Larisa', 'female', 'Davidovici'])
(8076, [33, 'Gheorghiță', 'male', 'Ungureanu'])
(8077, [18, 'Liliana', 'female', 'Buhuș'])
(8078, [53, 'Ștefania', 'female', 'Dorobanțu'])
(8079, [20, 'Cornelia', 'female', 'Burtea'])
(8080, [46, 'Renata', 'female', 'Hoxha'])
(8081, [19, 'Zaraza', 'female', 'Măgurean'])
(8082, [24, 'Emanuil', 'male', 'Cioacă'])
(8083, [18, 'Bajro', 'male', 'Kralj'])
(8084, [18, 'Branko', 'male', 'Dedja'])
(8085, [18, 'Glen', 'male', 'Alifantis'])
(8086, [98, 'Iacob', 'male', 'Simu'])
(8087, [36, 'Ivana', 'female', 'Racoți'])
(8088, [25, 'Memsudin', 'male', 'Dedja'])
(8089, [32, 'Agata', 'female', 'Albulescu'])
(8090, [43, 'Rodica', 'female', 'Drăghici'])
(8091, [48, 'Mirsad', 'male', 'Cardaș'])
(8092, [60, 'Mariana', 'female', 'Parghel'])
(8093, [18, 'Marioara', 'female', 'Sîrghie'])
(8094, [20, 'Florentina', 'female', 'Noica'])
(8095, [35, 'Emina', 'female', 'Negoiță'])
(8096, [29, 'Catrinel', 'female', 'Coandă'])
(8097, [26, 'Irena', 'female', 'Văcăroiu'])
(8098, [19, 'Manuela', 'female', 'Rotariu'])
(8099, [25, 'Miron', 'male', 'Oblak'])
(8100, [38, 'Alex', 'male', 'Aman'])
(8101, [31, 'Brăduț', 'male', 'Horvat'])
(8102, [25, 'Ionică', 'male', 'Kovačič'])
(8103, [19, 'Luciana', 'female', 'Koren'])
(8104, [20, 'Bekir', 'male', 'Sandu'])
(8105, [26, 'Mateja', 'female', 'Stoenescu'])
(8106, [22, 'Flavio', 'male', 'Ivănescu'])
(8107, [29, 'Mehmed', 'male', 'Bizău'])
(8108, [25, 'Brândușa', 'female', 'Brâncuși'])
(8109, [18, 'Aurelia', 'female', 'Astaloș'])
(8110, [27, 'Zara', 'female', 'Miclăuș'])
(8111, [57, 'Albana', 'female', 'Hrușcă'])
(8112, [45, 'Cosmin', 'male', 'Șoitu'])
(8113, [30, 'Paulina', 'female', 'Săulescu'])
